contractSymbol,lastTradeDate,strike,lastPrice,volume,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate
GOOG281215P00160000,2026-02-09 15:34:05+00:00,160.0,9.3,1.0,0,6.2509,323.055,41.9632,0.036429998
GOOG281215P00165000,2026-02-06 20:22:28+00:00,165.0,9.9,1.0,0,6.2509,322.89,41.4129,0.036429998
GOOG281215P00170000,2026-02-05 17:05:29+00:00,170.0,10.72,2.0,0,6.2509,322.835,41.1347,0.036429998
GOOG281215P00175000,2026-02-02 18:46:06+00:00,175.0,10.15,1.0,0,6.2509,,39.2709,0.036429998
GOOG281215P00180000,2026-02-06 15:07:34+00:00,180.0,12.58,1.0,0,6.2509,322.3901,40.6782,0.036429998
GOOG281215P00185000,2026-02-02 20:51:23+00:00,185.0,11.9,1.0,0,6.2509,,38.8323,0.036429998
GOOG281215P00190000,2026-01-30 16:20:26+00:00,190.0,13.1,1.0,0,6.2509,,38.9003,0.036429998
GOOG281215P00195000,2026-01-28 17:20:03+00:00,195.0,14.78,3.0,0,6.2509,,39.3872,0.036429998
GOOG281215P00200000,2026-02-09 16:11:45+00:00,200.0,17.09,3.0,0,6.2509,325.4,40.4757,0.036429998
GOOG281215P00210000,2026-02-09 14:30:02+00:00,210.0,20.01,1.0,0,6.2509,318.97,39.8327,0.036429998
GOOG281215P00220000,2026-02-06 18:21:40+00:00,220.0,22.01,2.0,0,6.2509,325.115,39.6736,0.036429998
GOOG281215P00230000,2026-02-09 18:27:41+00:00,230.0,25.0,5.0,0,3.126,324.86,39.4799,0.036429998
GOOG281215P00240000,2026-02-09 18:29:20+00:00,240.0,28.25,2.0,0,3.126,324.95,39.3743,0.036429998
GOOG281215P00250000,2026-02-09 20:30:24+00:00,250.0,32.0,114.0,0,3.126,323.515,39.2785,0.036429998
GOOG281215P00260000,2026-02-09 18:28:10+00:00,260.0,35.15,24.0,0,3.126,324.86,39.008,0.036429998
GOOG281215P00270000,2026-02-05 20:52:18+00:00,270.0,38.3,1.0,0,3.126,330.5984,39.2455,0.036429998
GOOG281215P00280000,2026-02-09 14:31:45+00:00,280.0,44.22,54.0,0,1.5635,321.125,38.9754,0.036429998
GOOG281215P00290000,2026-02-05 15:03:56+00:00,290.0,49.25,2.0,0,1.5635,320.27,39.167,0.036429998
GOOG281215P00300000,2026-02-06 20:19:45+00:00,300.0,52.68,4.0,0,0.7822,323.11,38.9094,0.036429998
GOOG281215P00310000,2026-02-03 19:12:58+00:00,310.0,53.0,2.0,0,0.7822,,36.7163,0.036429998
GOOG281215P00320000,2026-02-09 17:07:01+00:00,320.0,60.75,18.0,0,0.1963,327.185,38.6651,0.036429998
GOOG281215P00325000,2026-02-09 17:02:32+00:00,325.0,63.4,32.0,1,0.001,326.9,38.6896,0.036429998
GOOG281215P00330000,2026-02-09 17:09:10+00:00,330.0,65.95,31.0,1,0.001,326.935,38.6909,0.036429998
GOOG281215P00335000,2026-02-09 16:32:27+00:00,335.0,68.95,1.0,1,0.001,325.605,38.6728,0.036429998
GOOG281215P00340000,2026-02-09 20:32:23+00:00,340.0,73.25,2.0,1,0.001,323.8,39.191,0.036429998
GOOG281215P00345000,2026-02-06 16:30:52+00:00,345.0,76.33,1.0,1,0.001,321.954,39.0525,0.036429998
GOOG281215P00350000,2026-02-05 14:30:06+00:00,350.0,79.3,1.0,1,0.001,309.145,36.7737,0.036429998
GOOG281215P00355000,2026-02-06 17:39:01+00:00,355.0,81.99,2.0,1,0.001,322.6499,39.2228,0.036429998
GOOG281215P00360000,2026-01-20 20:28:20+00:00,360.0,84.59,2.0,1,0.001,,39.4242,0.036429998
GOOG281215P00385000,2026-02-05 14:30:08+00:00,385.0,108.77,,1,0.001,309.145,40.9306,0.036429998
GOOG281215P00400000,2026-02-05 14:30:08+00:00,400.0,115.33,1.0,1,0.001,309.145,39.4873,0.036429998
GOOG281215P00410000,2026-02-04 18:50:54+00:00,410.0,113.5,,1,0.001,332.17,40.4421,0.036429998
GOOG281215P00440000,2026-02-06 15:21:46+00:00,440.0,138.7,1.0,1,0.001,323.295,41.2737,0.036429998
GOOG281215P00490000,2026-01-29 19:13:38+00:00,490.0,168.24,1.0,1,0.001,,39.2832,0.036429998
GOOG281215P00500000,2026-02-02 19:19:37+00:00,500.0,170.97,1.0,1,0.001,,37.2271,0.036429998
