contractSymbol,lastTradeDate,strike,lastPrice,volume,inTheMoney,IV_yf,underlyingPriceAtTrade,impliedVolatility,riskFreeRate
GLD260630P00220000,2026-01-30 16:10:38+00:00,220.0,0.18,111.0,0,25.0008,,49.2782,0.036429998
GLD260630P00225000,2026-02-03 14:42:42+00:00,225.0,0.29,14.0,0,25.0008,,50.7136,0.036429998
GLD260630P00230000,2026-02-03 14:42:55+00:00,230.0,0.26,2.0,0,25.0008,,48.6719,0.036429998
GLD260630P00235000,2026-02-03 14:43:10+00:00,235.0,0.34,2.0,0,25.0008,,48.9429,0.036429998
GLD260630P00240000,2026-02-03 14:43:21+00:00,240.0,0.37,80.0,0,25.0008,,48.1142,0.036429998
GLD260630P00245000,2026-02-03 14:43:57+00:00,245.0,0.39,12.0,0,25.0008,,47.1014,0.036429998
GLD260630P00250000,2026-02-03 18:38:19+00:00,250.0,0.43,22.0,0,25.0008,,46.3846,0.036429998
GLD260630P00255000,2026-02-04 15:07:54+00:00,255.0,0.32,4.0,0,25.0008,459.48,42.3972,0.036429998
GLD260630P00260000,2026-02-04 15:03:46+00:00,260.0,0.38,611.0,0,12.5009,458.695,41.9922,0.036429998
GLD260630P00265000,2026-02-04 15:06:53+00:00,265.0,0.28,198.0,0,12.5009,459.95,39.3077,0.036429998
GLD260630P00270000,2026-02-04 15:08:24+00:00,270.0,0.37,400.0,0,12.5009,459.48,39.4794,0.036429998
GLD260630P00272000,2026-02-04 15:07:14+00:00,272.0,0.33,198.0,0,12.5009,459.95,38.4672,0.036429998
GLD260630P00273000,2026-02-03 14:47:48+00:00,273.0,0.55,230.0,0,12.5009,,41.991,0.036429998
GLD260630P00274000,2026-02-03 14:44:38+00:00,274.0,0.59,198.0,0,12.5009,,42.171,0.036429998
GLD260630P00275000,2026-02-03 14:50:37+00:00,275.0,0.53,125.0,0,12.5009,,41.2701,0.036429998
GLD260630P00276000,2026-02-03 14:51:18+00:00,276.0,0.55,813.0,0,12.5009,,41.2433,0.036429998
GLD260630P00277000,2026-02-03 14:52:03+00:00,277.0,0.56,198.0,0,12.5009,,41.1035,0.036429998
GLD260630P00278000,2026-02-02 14:41:14+00:00,278.0,0.74,44.0,0,12.5009,,42.605,0.036429998
GLD260630P00279000,2026-02-03 14:54:14+00:00,279.0,0.55,158.0,0,12.5009,,40.5031,0.036429998
GLD260630P00280000,2026-02-05 14:45:01+00:00,280.0,0.49,10.0,0,12.5009,446.47,36.7851,0.036429998
GLD260630P00281000,2025-10-28 19:24:08+00:00,281.0,1.21,2.0,0,41.1505,,45.3539,0.036429998
GLD260630P00282000,2026-02-03 14:57:35+00:00,282.0,0.89,4.0,0,12.5009,,42.8242,0.036429998
GLD260630P00283000,2026-01-28 19:31:24+00:00,283.0,0.29,2.0,0,12.5009,,36.2011,0.036429998
GLD260630P00284000,2026-02-04 17:16:02+00:00,284.0,0.6,4.0,0,12.5009,452.42,37.7679,0.036429998
GLD260630P00285000,2026-02-03 14:47:59+00:00,285.0,0.59,100.0,0,12.5009,,39.4512,0.036429998
GLD260630P00286000,2026-01-29 18:37:54+00:00,286.0,0.48,4.0,0,12.5009,,38.0473,0.036429998
GLD260630P00287000,2025-12-04 14:45:20+00:00,287.0,0.79,1.0,0,37.7448,,40.7547,0.036429998
GLD260630P00288000,2026-01-27 20:57:00+00:00,288.0,0.53,2.0,0,12.5009,,38.1183,0.036429998
GLD260630P00289000,2026-01-29 18:37:34+00:00,289.0,0.44,56.0,0,12.5009,,36.8842,0.036429998
GLD260630P00290000,2026-02-02 16:15:32+00:00,290.0,0.86,44.0,0,12.5009,,40.5557,0.036429998
GLD260630P00291000,2026-01-29 18:38:15+00:00,291.0,0.68,160.0,0,12.5009,,38.8363,0.036429998
GLD260630P00292000,2026-02-02 18:31:27+00:00,292.0,0.84,2.0,0,12.5009,,39.9032,0.036429998
GLD260630P00293000,2026-01-30 16:11:20+00:00,293.0,0.88,40.0,0,12.5009,,39.9559,0.036429998
GLD260630P00294000,2026-02-03 17:58:52+00:00,294.0,0.67,4.0,0,12.5009,,38.0248,0.036429998
GLD260630P00295000,2026-01-30 16:10:38+00:00,295.0,0.61,3.0,0,12.5009,,37.2473,0.036429998
GLD260630P00296000,2026-01-29 17:23:44+00:00,296.0,0.82,2.0,0,12.5009,,38.7635,0.036429998
GLD260630P00297000,2026-02-03 18:00:32+00:00,297.0,0.61,2.0,0,12.5009,,36.776,0.036429998
GLD260630P00298000,2025-11-04 20:25:37+00:00,298.0,2.01,347.0,0,36.6339,,44.9592,0.036429998
GLD260630P00299000,2026-02-03 18:07:11+00:00,299.0,0.67,2.0,0,12.5009,,36.8342,0.036429998
GLD260630P00300000,2026-02-09 15:13:58+00:00,300.0,0.48,1.0,0,12.5009,462.38,34.1837,0.036429998
GLD260630P00301000,2025-10-23 14:18:57+00:00,301.0,1.97,10.0,0,40.5768,,43.9557,0.036429998
GLD260630P00302000,2026-01-28 20:27:22+00:00,302.0,0.29,200.0,0,12.5009,,32.0517,0.036429998
GLD260630P00303000,2026-01-28 15:08:22+00:00,303.0,0.55,3.0,0,12.5009,,34.8296,0.036429998
GLD260630P00304000,2025-12-22 15:19:43+00:00,304.0,0.87,10.0,0,43.0853,,37.1875,0.036429998
GLD260630P00305000,2026-01-30 15:04:27+00:00,305.0,0.55,2.0,0,12.5009,,34.3751,0.036429998
GLD260630P00306000,2026-02-04 14:35:31+00:00,306.0,0.81,2.0,0,12.5009,461.1,35.4239,0.036429998
GLD260630P00307000,2026-01-29 14:57:20+00:00,307.0,0.73,1.0,0,12.5009,,35.4423,0.036429998
GLD260630P00308000,2026-01-15 14:32:15+00:00,308.0,0.54,5.0,0,12.5009,,33.6056,0.036429998
GLD260630P00309000,2026-02-03 15:31:07+00:00,309.0,1.0,2.0,0,12.5009,,36.8467,0.036429998
GLD260630P00310000,2026-02-04 16:57:15+00:00,310.0,0.88,3.0,0,12.5009,450.5801,33.3795,0.036429998
GLD260630P00311000,2026-02-02 16:56:11+00:00,311.0,1.49,422.0,0,12.5009,,39.0703,0.036429998
GLD260630P00312000,2025-11-03 20:44:40+00:00,312.0,2.9,3.0,0,35.5963,,44.5063,0.036429998
GLD260630P00313000,2026-01-29 19:16:31+00:00,313.0,1.13,2.0,0,12.5009,,36.6581,0.036429998
GLD260630P00314000,2025-10-28 17:11:27+00:00,314.0,3.7,13.0,0,40.5035,,46.4944,0.036429998
GLD260630P00315000,2026-01-30 17:44:19+00:00,315.0,1.29,1.0,0,12.5009,,37.0471,0.036429998
GLD260630P00316000,2026-02-02 16:23:54+00:00,316.0,1.63,2.0,0,12.5009,,38.4621,0.036429998
GLD260630P00317000,2026-02-05 17:44:51+00:00,317.0,1.38,2.0,0,12.5009,448.0482,34.009,0.036429998
